789.jpg,0.99,422.47552490234375,419.9254150390625
420.jpg,1.00,509.8760070800781,83.51577758789062
420.jpg,0.99,424.0277099609375,420.1443786621094
45.jpg,1.00,506.79876708984375,83.69810485839844
45.jpg,0.99,424.2080078125,420.3784484863281
295.jpg,1.00,508.275146484375,83.47883605957031
295.jpg,0.99,424.0023193359375,419.88140869140625
1145.jpg,1.00,506.56585693359375,83.36528778076172
1145.jpg,0.99,422.50946044921875,419.887451171875
528.jpg,1.00,473.503173828125,86.13533020019531
528.jpg,0.99,422.647705078125,420.02911376953125
1324.jpg,1.00,506.20697021484375,83.27134704589844
1324.jpg,0.99,423.0357666015625,419.8515625
933.jpg,1.00,506.23095703125,83.42301177978516
933.jpg,0.99,423.17523193359375,419.83599853515625
472.jpg,1.00,497.4564208984375,83.43388366699219
472.jpg,0.99,422.4990234375,420.0451354980469
1109.jpg,1.00,506.6099853515625,83.40083312988281
1109.jpg,0.99,423.2449951171875,419.7047424316406
454.jpg,1.00,500.9219970703125,83.43193817138672
454.jpg,0.99,422.87017822265625,419.8457336425781
267.jpg,1.00,503.48236083984375,83.4225845336914
267.jpg,0.99,422.0199279785156,420.29498291015625
1107.jpg,1.00,506.74786376953125,83.42623138427734
1107.jpg,0.99,421.8475036621094,419.9729919433594
1218.jpg,1.00,506.75115966796875,83.29298400878906
1218.jpg,0.99,423.8542785644531,419.7315673828125
588.jpg,1.00,520.9007568359375,84.00743865966797
588.jpg,0.99,422.503173828125,420.16680908203125
470.jpg,1.00,537.3577270507812,86.48992919921875
470.jpg,0.99,424.3814392089844,419.9089660644531
411.jpg,1.00,495.6951904296875,83.56193542480469
411.jpg,0.99,422.220703125,420.1427001953125
817.jpg,1.00,505.8058166503906,83.38800048828125
817.jpg,0.99,423.9078369140625,419.7130432128906
524.jpg,1.00,538.3342895507812,86.73843383789062
524.jpg,0.99,424.5330810546875,419.69610595703125
474.jpg,1.00,473.85516357421875,85.79121398925781
474.jpg,0.99,422.7374267578125,419.908447265625
1149.jpg,1.00,506.30780029296875,83.36735534667969
1149.jpg,0.99,424.4292297363281,419.69464111328125
262.jpg,1.00,509.8307189941406,83.39700317382812
262.jpg,0.99,424.7413024902344,420.20672607421875
973.jpg,1.00,506.8858337402344,83.3744888305664
973.jpg,0.99,422.3687438964844,419.67413330078125
983.jpg,1.00,506.58099365234375,83.33299255371094
983.jpg,0.99,424.2185974121094,419.6401062011719
1053.jpg,1.00,506.7294006347656,83.24070739746094
1053.jpg,0.99,422.375732421875,419.85797119140625
1058.jpg,1.00,506.625732421875,83.36363220214844
1058.jpg,0.99,423.92413330078125,420.01434326171875
1327.jpg,1.00,506.30596923828125,83.26029968261719
1327.jpg,0.99,422.96002197265625,419.9154052734375
79.jpg,1.00,507.1575012207031,83.52664947509766
79.jpg,0.99,423.5267028808594,420.20428466796875
144.jpg,1.00,505.2957763671875,83.53620147705078
144.jpg,0.99,422.4944763183594,420.28253173828125
1316.jpg,1.00,506.3780822753906,83.2853775024414
1316.jpg,0.99,423.05419921875,419.9114074707031
825.jpg,1.00,506.24176025390625,83.38447570800781
825.jpg,0.99,423.849609375,419.7380676269531
338.jpg,1.00,501.3975830078125,83.55804443359375
338.jpg,0.99,422.1903991699219,420.1804504394531
151.jpg,1.00,507.33343505859375,83.52131652832031
151.jpg,0.99,423.6407470703125,420.02734375
679.jpg,1.00,509.6651306152344,83.5166015625
679.jpg,0.99,423.28546142578125,419.8655700683594
1119.jpg,1.00,507.0440673828125,83.37562561035156
1119.jpg,0.99,423.0379638671875,419.60870361328125
712.jpg,1.00,504.560791015625,83.39579010009766
712.jpg,0.99,423.0421142578125,419.5963134765625
845.jpg,1.00,506.2425537109375,83.4600830078125
845.jpg,0.99,422.37103271484375,420.05810546875
854.jpg,1.00,505.51007080078125,83.2952880859375
854.jpg,0.99,424.00616455078125,419.7761535644531
892.jpg,1.00,506.58056640625,83.44596862792969
892.jpg,0.99,422.627685546875,419.6358642578125
163.jpg,1.00,506.72259521484375,83.42411804199219
163.jpg,0.99,423.809326171875,420.1727600097656
1067.jpg,1.00,506.7366027832031,83.35250854492188
1067.jpg,0.99,423.02398681640625,419.80609130859375
1257.jpg,1.00,506.58770751953125,83.36907958984375
1257.jpg,0.99,422.754638671875,419.55938720703125
978.jpg,1.00,506.29052734375,83.29774475097656
978.jpg,0.99,423.537841796875,419.4687194824219
317.jpg,1.00,508.74359130859375,83.56217956542969
317.jpg,0.99,424.4079895019531,419.8852844238281
1031.jpg,1.00,506.66357421875,83.24472045898438
1031.jpg,0.99,422.2343444824219,419.8699951171875
818.jpg,1.00,506.5364074707031,83.41156005859375
818.jpg,0.99,424.16094970703125,419.6684875488281
277.jpg,1.00,509.8724670410156,83.50205993652344
277.jpg,0.99,424.59942626953125,420.2303161621094
1319.jpg,1.00,506.23175048828125,83.27690887451172
1319.jpg,0.99,422.99176025390625,419.81494140625
1046.jpg,1.00,506.872802734375,83.33041381835938
1046.jpg,0.99,422.247314453125,419.8827209472656
526.jpg,1.00,500.20794677734375,83.62837219238281
526.jpg,0.99,422.3177490234375,419.85955810546875
849.jpg,1.00,506.6554870605469,83.3954086303711
849.jpg,0.99,423.71136474609375,419.79486083984375
539.jpg,1.00,537.9310913085938,86.62742614746094
539.jpg,0.99,424.6958312988281,419.78271484375
1100.jpg,1.00,506.95843505859375,83.43080139160156
1100.jpg,0.99,422.0174560546875,419.7791748046875
1111.jpg,1.00,506.90771484375,83.34529113769531
1111.jpg,0.99,424.0621337890625,419.7437438964844
877.jpg,1.00,506.18310546875,83.33293914794922
877.jpg,0.99,423.9447326660156,419.869873046875
767.jpg,1.00,507.782470703125,83.3337173461914
767.jpg,0.99,422.34454345703125,419.9723205566406
298.jpg,1.00,501.43902587890625,83.5704574584961
298.jpg,0.99,422.0928039550781,419.90814208984375
198.jpg,1.00,505.9710693359375,83.54644775390625
198.jpg,0.99,422.774658203125,420.19842529296875
946.jpg,1.00,506.20257568359375,83.4395751953125
946.jpg,0.99,423.01824951171875,419.7704772949219
583.jpg,1.00,489.2904357910156,83.86186981201172
583.jpg,0.99,424.6193542480469,419.92462158203125
1143.jpg,1.00,506.2035217285156,83.36944580078125
1143.jpg,0.99,424.56298828125,419.85986328125
1055.jpg,1.00,506.6109619140625,83.25659942626953
1055.jpg,0.99,423.11431884765625,419.734130859375
1310.jpg,1.00,506.38604736328125,83.364501953125
1310.jpg,0.99,423.0489807128906,419.77239990234375
1197.jpg,1.00,506.4742431640625,83.34505462646484
1197.jpg,0.99,422.938232421875,419.64727783203125
840.jpg,1.00,508.23822021484375,83.35325622558594
840.jpg,0.99,423.1729431152344,419.884765625
